MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.070538333040932,26.0,5.243408283588831,2.193249257756107,2515.0,4.047775879498939,34.881983649986466,-118.90511409077205,1.7364812125114373
2.8733002868783504,25.0,9.97407762971658,2.920210609498874,2492.0,1.915642327334083,34.88407323955043,-118.78399707135215,2.0249116684316
1.5288307251296631,11.0,8.918858368478297,3.719302964321968,2533.0,1.5922588215291489,41.0723521348041,-121.63877919949594,1.367831276402528
3.280018324679038,23.0,7.276716496025783,2.5161212840697096,1185.0,4.303123621147504,34.14628953812339,-119.04534118870228,1.918190095784643
2.013109728365395,34.0,3.2808723418270667,1.206493445825663,1164.0,1.9431849175517228,40.31282116823454,-123.77585021829958,1.4974757259806681
2.349383903600849,52.0,9.310127806768657,3.1076781957901596,3121.0,3.9289569962113555,35.48535263339726,-119.8984344479132,1.77149477746739
2.0120350929014292,40.0,6.902004954850238,3.6540808479404747,3354.0,3.969629826541907,37.48165449420963,-118.56008317969581,1.4429802278718205
6.862961761721393,23.0,9.079333058419387,4.131104571198291,1085.0,3.626115601647009,41.28563106145826,-122.27104159713596,2.4605018451744014
2.6999989594762246,29.0,8.841003839340196,2.9063747460654086,756.0,1.8937866332786129,38.480466452343805,-121.56269419063496,1.951819438721719
1.6018264917719423,31.0,8.831043506407603,3.9166508101292297,644.0,3.502195873682423,35.28600033297505,-121.91445531175161,1.4999745216717044
4.101170644690706,7.0,7.887217025004335,3.9796666829924234,3082.0,4.167259749980596,35.91476551270986,-123.32969942497847,2.0680601427707153
1.4763578978664507,40.0,5.03990597073234,1.8672300381839233,853.0,2.7765949344026497,41.32379630311418,-120.69535544916914,1.2995487426419674
3.0175094252146786,33.0,5.353121804211639,2.671139542702852,1320.0,2.7405505631357965,37.13072336343482,-114.69982521870658,1.4162590211618618
1.0203696239345328,21.0,5.1592844880788045,1.5288223101379637,1087.0,2.828574928738257,38.48937660555771,-120.6381361385957,1.282388342919282
1.399208858123318,2.0,3.1403219967279528,1.5602200247581108,2119.0,1.7468156720286192,37.40942367131581,-119.62490209254874,1.1225646055203224
2.9994550373027415,18.0,7.077982364503678,2.9167535275092833,3283.0,4.17607670708992,36.71672374841182,-117.79567111591443,1.730207130546454
3.932334579120756,47.0,7.89183569312223,2.500862330220407,1004.0,4.107548591941531,35.397872578925416,-117.83927136389349,1.9307624450507856
2.9614651843963427,33.0,8.977061954676426,3.3407455187104538,1427.0,4.493727965370859,39.332627754119116,-114.97599768982307,1.3811380367915815
2.565557640777603,37.0,3.9811580336791126,2.1752963801490326,2594.0,3.25554942449524,39.605057223313025,-115.8531406662083,1.3419233033515632
2.3383560791583187,34.0,6.809282042837612,3.3029566848135956,1111.0,3.7535749093541573,35.836523278662895,-116.45746847250105,1.7838943774779588
1.2978888784784528,20.0,3.05605698471648,1.2912632536369701,3394.0,2.108015718921914,40.20659216596606,-114.95954135510605,0.8804003892682881
1.896628612959088,35.0,3.6656555339751065,1.0430592527898903,1252.0,3.5025864546725085,40.76354920256428,-121.80772883790986,1.4298095875311856
2.159076565947495,51.0,3.379482209441951,1.268466595754808,1114.0,3.449198546272172,41.325738318036855,-118.13798515109298,1.4104726439838773
4.611536566646036,50.0,8.07834623810841,2.657092922121219,1848.0,4.203626207524837,34.87030551830615,-115.57163071613951,2.3132882597985756
3.227826965685281,54.0,3.567416947143222,1.0,443.0,3.9923781685172224,36.083351310712764,-118.07068749635803,1.9263096209064654
1.1257842707371988,18.0,8.015170870911529,3.307550964490916,3077.0,4.315399387853289,40.81300345378141,-114.71450549123475,1.0033309892631774
3.1964537261155983,46.0,4.747372930874084,2.453232069301992,1162.0,4.106500418104822,35.1875917240371,-123.0466492178894,1.8737644926939971
2.24220298897676,24.0,9.143990724878577,4.139301359713661,1516.0,4.106081684696556,33.52948190356971,-119.8263602234646,1.534888722919784
1.9377722719822628,8.0,8.692049918546699,2.8240827984392882,2812.0,1.6911699800661548,40.902032137138896,-114.71505237486795,1.2288053463333635
3.6907812053802607,30.0,9.704811522326935,4.096162031360084,2107.0,4.037885858087868,36.27482025488664,-120.3941037285857,2.045004216119729
4.551695319454899,44.0,9.186334108206223,4.89604310779347,674.0,3.3224351835093544,37.02322896368108,-116.97421443655661,2.0574535892204127
4.330314012349789,53.0,9.53330593381443,4.450857592555806,976.0,2.6413333552978835,37.29383921862542,-123.71117243975283,2.263749976191545
1.786737334257868,10.0,9.011196775593154,4.11669468765525,3039.0,1.669543873164187,40.71033410567144,-117.39904741101202,1.229023882180007
2.3288947808868836,23.0,7.853673304303988,4.244497709409482,2976.0,3.53302132430414,36.372083229044414,-115.121046040988,1.592397775080268
3.2079487548469285,52.0,4.191814064878052,2.052572030782582,1589.0,2.4846052516128525,41.084379029780095,-120.36429029069498,1.7739097351475914
4.427223169859002,49.0,4.90195263197865,1.4264047989996154,855.0,2.9033287949581044,38.74398267340841,-123.79765153969417,2.1634768813139136
2.139159256568318,11.0,4.489088762911912,1.5904416194896094,1162.0,3.545185311165403,37.981937154286314,-123.7348568582429,1.4146222507560466
2.477303107139365,2.0,7.225100513607439,3.89824670018285,2421.0,4.235323641072428,36.26772331058343,-115.52577859574465,1.4466746193926197
1.5633524361435092,26.0,6.52533956581521,2.5899830867598013,2785.0,3.9763107468149954,35.57154941839008,-117.13609698258551,1.3846114232128435
1.4946569086444157,36.0,9.069559980108966,2.5711407469372296,1180.0,2.8517913873107994,38.80449676360746,-122.98647934984749,1.6521323297355448
4.080677021111657,33.0,9.66871006549353,3.7474128012251087,2573.0,2.663349472339137,37.2986003604809,-123.48139236801363,2.101139369709384
5.355478278472719,47.0,5.83401922732701,2.6783863854975185,2142.0,2.219339216532142,41.23938608442205,-116.35415904565295,2.057101581572941
2.62215091058545,13.0,6.544453872965686,3.5946359650969715,2655.0,2.6172802535279045,37.678929086969426,-116.30632398834909,1.499070997095399
4.489612741592706,40.0,9.800614497628974,3.402494966817769,1265.0,1.833139161875695,37.85025679196013,-122.85504252197553,2.3007601203651493
3.2570374108650544,25.0,4.933672591362004,1.9943190450917474,2695.0,4.413316525094263,37.04214788965601,-121.13555616305796,1.6627510829420256
1.9688313092932013,4.0,8.546735427511695,4.392203329876577,775.0,3.2217523318787364,40.20873547442592,-116.58975238654804,1.0852236546573952
3.2566459066800686,42.0,4.576679316346723,1.6319530676843927,1638.0,1.8834175283856387,37.1111331839288,-119.00858532593693,1.8317399298146146
5.865092674345234,19.0,7.770220807976903,2.1972511281544933,824.0,2.5584180277977175,35.789406997872916,-114.91244382310965,2.332138708398465
2.6700227165443886,18.0,4.775309393469949,2.5532660676760797,1748.0,3.141117430861968,40.82726243149483,-119.42990486921295,1.5255326980361625
5.943640520672419,37.0,9.186133721819708,3.6425982001540382,2871.0,3.098656909922609,38.573039881604544,-117.56889959312763,2.3699626535734346
0.7335404384959904,30.0,6.930345606156738,2.777925865777899,861.0,1.606510106155897,38.527836868036516,-119.15705802545494,1.1879057014996852
4.099853544372959,19.0,4.301535486120692,1.8770182113296314,868.0,4.352523102687334,38.69198876089337,-115.04182779099207,1.750501936122883
2.8392034404564472,23.0,4.570584229889402,1.1474953884298538,1505.0,2.326127044424834,39.610137859748164,-120.21273862535772,1.648816373717806
2.340808364824756,54.0,6.456944369956702,3.4179147530233096,405.0,1.5485540067956736,36.161077909156816,-121.8169336758033,1.9027105918571137
2.845902920611624,16.0,9.731214179024152,3.488010921110542,2538.0,1.7293320268508474,33.787677152080526,-120.89697832733056,1.8116139553146804
1.0062348992681573,1.0,8.387495147185582,3.0956530076500135,1460.0,3.240584709743931,40.390041867454585,-115.89863556043032,0.9683957889930939
2.4355291818896023,12.0,6.418167499780916,1.939780569123965,999.0,1.9133565620252906,34.59569295799392,-119.26958364663473,1.735465901804177
3.249679206429359,24.0,5.364034011935519,1.9495339375945948,1443.0,1.62517437856051,39.63546776628962,-120.63460311672873,1.9059663637086104
5.691347404892116,34.0,6.844879453439098,3.3620888300200598,3178.0,2.6388793992381343,34.19968003544229,-118.82952979280991,2.5501528706169156
2.097749054114532,53.0,8.238525834000338,4.036857076900259,371.0,3.3682835770205655,36.690116657242186,-122.73431778087,1.8724621433103492
1.814397031647857,8.0,8.4875001191696,4.504647769378008,1054.0,1.8355194145248372,34.03572159356808,-123.94908660605684,1.343325288821939
2.115141002675542,18.0,5.272261586678613,1.955844774499143,2804.0,2.4399834964539466,37.93881627683566,-121.33444550491184,1.4715100315402783
4.2960717508638355,48.0,8.048114877497142,3.723190342870624,1204.0,2.753282014873627,39.05165406864339,-118.25244566205635,1.9338428119623197
3.2039215850580116,5.0,7.604521460253303,3.058320027270012,2826.0,1.9783802933603014,34.9571817000146,-117.23903268821682,2.0255423947244653
2.0857320528584666,26.0,9.713786043974057,4.771478116553922,351.0,3.0182216954001304,36.65883475672642,-116.14719581965632,1.5556386126393096
3.513573871785779,30.0,9.517632033556104,4.413921803802618,1303.0,1.7556422607053128,41.407035673865956,-115.19669618575254,1.623827834021949
2.8534784951901857,54.0,8.525655279225038,3.072397874969041,2921.0,1.639555489035206,37.260307495413386,-120.08493270383471,1.8474154784709125
4.411975265846664,13.0,8.063762821984499,2.830398089833094,3490.0,3.0595061014654044,40.32162033630073,-116.96509040420418,1.8084201604935177
1.9135754453918261,19.0,4.918291127929931,1.6020484398494523,1587.0,2.243690918252627,41.38107033301178,-123.29060716311841,1.3104716923670643
2.307509782219897,29.0,8.921756792689735,3.7734992991379026,1562.0,1.7861214236940826,41.781939512306934,-123.45346501166524,1.5260465121709486
2.23434009159015,3.0,5.992539925993563,3.230895012666299,3240.0,2.7717377624628967,41.13573716737664,-122.81441907613151,1.4168732596121796
1.307664244052475,26.0,4.905683797542313,1.5208601953328709,2602.0,4.245422218552184,36.197945297851234,-119.73859357060776,1.3264270179930024
3.1520723913548236,40.0,5.689125305674238,1.5848522719056968,984.0,3.672577339962465,41.68186953237014,-121.99282633426188,1.7553713106098063
3.09729031120719,12.0,8.851548430115555,2.5299512773065036,2072.0,3.9468477460410827,40.4053595548414,-121.27421305159075,1.78514083510277
2.7252406286850377,2.0,4.0404325090451945,1.959325332054708,1930.0,4.115741966275909,40.615992460935644,-117.84513835163312,1.1379937087167595
2.4174334833231073,11.0,6.193111187838757,2.1987491910589383,2404.0,4.417883224189257,33.628970365460596,-120.59403930137296,1.5249282193356082
1.3395244045356631,44.0,6.446503161706428,2.045540229656897,1249.0,3.789739720542519,41.611030338205495,-118.70497020167879,1.1752185805340285
2.2026855900043207,28.0,3.256407883191736,1.1588032813807252,3438.0,3.325223765818439,40.113766902714296,-120.08216431100237,1.2948363929978388
2.2902082258166057,18.0,4.370222206837157,1.938627266404444,3417.0,2.5962776409067416,40.02772372031715,-122.39479207256171,1.5852586006692786
1.8200452535894827,13.0,8.787197000030995,3.638217104891749,2953.0,2.0449297096731485,34.192960212892984,-123.296810092569,1.4441176026920428
2.5076777963605537,37.0,8.815371720163323,4.170348037738904,1973.0,3.559979621949883,35.47683259912331,-121.75580079455607,1.7865450308429696
3.3268483966252873,22.0,5.046905587189736,1.7751089611307178,2716.0,4.4848499583658255,41.679224153672145,-123.45184553983508,1.6202680021567701
6.980307362907403,12.0,9.124280642185484,3.5184008293199356,2579.0,2.9020760538567574,37.75575513584655,-118.12318638104684,2.4842590651843044
2.9662214578359483,2.0,8.402480573478435,2.357656315165683,1725.0,3.671038104278423,36.88179315501668,-116.44068278607205,1.7263770332275
3.091867246705077,37.0,5.925352386567866,1.611207563430894,3255.0,2.9852773499794685,40.63949694574877,-120.77246270174469,1.5264075283321588
2.6189593445082804,7.0,8.238844410835265,3.202245809874441,1884.0,2.79580027009043,34.24239351996853,-120.3224449741526,1.699251811389293
1.0414504368521493,26.0,9.729342418363643,3.3126366044083686,1346.0,2.7309168406797455,37.044007138304,-116.24618490378658,1.1303930882096735
2.6824835476145044,26.0,6.212788026457442,2.695357023766448,2921.0,3.013874048795093,36.693456582587714,-121.88517733245118,1.7012058820888971
2.8013882698559764,24.0,4.668990252674385,1.2274805705599756,1590.0,2.600686985596125,36.47373678975834,-122.86797748064869,1.8483708728490347
9.314953911255405,12.0,9.59271550035109,2.7485999404340595,3188.0,3.7463199654654233,36.115384071051125,-119.23937788535468,2.9591870654801316
2.469015572640463,16.0,7.226210019942795,3.6821676574995394,2465.0,4.12281607977455,35.285637132715664,-117.86119338943425,1.5232458308691095
3.160637257922155,23.0,3.736856137362977,1.5690815519008379,1923.0,4.148655919935552,34.96974182541944,-118.30328296205845,2.0570404652242122
2.6715106933191093,40.0,7.008779710996826,3.2493849384067204,3426.0,2.1830961402774776,38.94345199381723,-117.21820606989529,1.4687745768368488
1.515372042150946,9.0,6.504066226138091,3.268889282724739,1476.0,4.187727416194472,41.31485615027377,-123.46086376935628,1.4012004810587344
4.813437121764286,32.0,8.989122258528944,3.498119649576975,2615.0,2.5246536955653154,37.825238984623994,-119.93208467879546,2.2484886773948096
3.9589012171329885,15.0,6.71486632834465,3.211842205928239,2460.0,2.427922996455893,36.032783694946474,-121.73358002251591,1.9751192605834935
4.037057049877059,37.0,4.786627040409984,1.9499554154432344,2513.0,3.6802681721947077,34.852861680638924,-116.78834803431278,2.092669115768185
1.7251366635691228,13.0,7.7295084470542195,2.448898662184015,3015.0,2.414089020258868,40.55621860294705,-115.70906040142668,1.2971425971561936
5.481600692437871,5.0,6.798028167749061,2.388125885894171,1331.0,1.6588992168291303,41.75768248002232,-121.32731046233906,2.067538469442842
1.348610048841084,11.0,4.631312397868108,1.8391179225553802,3061.0,2.620853316930924,36.46782091247674,-123.09542824884062,1.3485955625022514
3.645263110842773,10.0,7.015395005600355,2.4207719474169664,730.0,3.6643968010750467,35.973078617193096,-121.59243436108173,1.9704534928702384
8.127292261390373,52.0,8.750749045227803,3.0685228487252343,1615.0,2.48087526081053,38.612690100287004,-123.01191935394026,3.1603783234070733
1.6565412385454974,13.0,3.199996424068073,1.123895862067695,1192.0,3.3886771679854393,40.09029633810412,-120.93698942192219,1.432805642388077
2.0479742527495777,41.0,7.415957270515782,2.1272821279235496,1373.0,3.4803583327893914,37.370923830172146,-118.88711350594265,1.5940413313604627
2.8571530230042077,53.0,5.447096370490744,1.5000910241831045,406.0,3.7012080351790684,38.85562177381807,-114.75003093321703,1.7071675694297703
2.11332423156625,46.0,5.048700120315969,1.3325983984341034,3380.0,4.19139139893281,39.59066707819798,-120.20598258366209,1.5435994797739077
1.251907370186661,50.0,5.748114252527779,1.628365342769544,1044.0,2.7976934978052945,41.665034446777526,-121.9096207233811,1.3614662092599992
2.8130842728217735,15.0,5.394158649735871,1.9047428376396405,3047.0,1.999296229987371,34.90281730942071,-122.41538346647707,1.73113076122824
1.5981522899331775,42.0,8.82567374695909,3.7788140783473874,1779.0,2.4567771462956682,41.977751197515644,-122.35612222168258,1.44094555626818
3.444560138968371,7.0,4.923584675375304,1.5088033671019858,2670.0,2.796501765521958,36.833331569550445,-122.17032200901613,1.9932375864578096
1.716500942302953,40.0,8.132071161746097,4.19942312882257,2656.0,3.6416744079843393,39.647201213175705,-116.75846328589425,1.3071590063664869
5.90008762507355,28.0,3.658418741600121,1.8018251164480321,3197.0,1.5393663766849004,38.36552221277048,-123.42023674139202,2.6029260782754755
1.8374401016497082,32.0,9.659774607390908,3.9233960278794657,921.0,2.447356150319637,37.63668324457514,-114.52467428404117,1.523507821392466
2.3139805928542,35.0,7.356216460739862,3.4372873987226265,1294.0,3.8395277430579506,39.433640634218484,-119.03447928392052,1.5765964041590879
4.082700303885948,15.0,7.947030039311921,2.860124646839336,444.0,3.5125731099920863,36.86390772690056,-118.82941700414216,2.004826956153668
1.4689793527496966,48.0,5.086275324661157,1.3276874250674346,3087.0,3.6952199207568155,34.571934841362854,-120.60314315235375,1.3334440723900958
3.0456975862905713,36.0,5.8846759809568026,3.067680731238703,1120.0,3.9354323083175844,37.655593756530536,-117.44257408558485,1.610937360895732
5.225609162299188,21.0,4.5664487038968335,1.3166808986206244,711.0,3.8497071566338867,37.936284900799706,-119.52116476163242,2.2134379837180034
1.2168412754764801,6.0,9.527752600615568,5.091451905310696,413.0,3.5465494984583343,35.21616830389949,-120.87391779283678,1.4533243453736588
2.981173244567787,1.0,6.416731129709644,2.705067824427233,2922.0,2.818984597111772,41.45276452879359,-121.48118516477359,1.3912325007379212
3.09547509106695,4.0,7.41313680960593,2.53283843499563,2746.0,4.450794986634461,35.43354299649348,-115.20631353413404,1.544809505396814
4.018510999525664,11.0,8.139904213715008,3.24503294421744,423.0,3.207219586770221,36.978434549714834,-121.235599607002,2.0567175992358715
1.464515754114424,44.0,5.597742637696773,2.24183403034874,385.0,2.1083076281065174,34.81690233818015,-119.8542640354165,1.4720791428901365
1.4046268684501784,26.0,8.040711581773989,2.066351302257395,346.0,2.378438565314353,38.054271492589024,-120.67175667989355,1.4411578745796056
3.5288455676880988,37.0,7.731947428294381,2.7575059233648354,2199.0,3.58068736791141,36.11491966885076,-123.18130113943366,2.0283840012596697
3.1534350054423466,23.0,7.939615337117626,3.7471787891173296,3291.0,4.274218695598391,37.658816419796715,-122.23362325241847,2.106886377045162
3.0809759854190437,29.0,6.42460930143229,2.5892509020700953,1872.0,2.0361603876176924,35.40924378989472,-122.19973123439937,1.6469988125000392
3.2323974443729053,21.0,5.68056167604132,1.8363496918562496,2038.0,1.747039487237359,33.95708858756409,-117.41032961329827,1.9650974664559924
1.9347684189895595,48.0,4.554575317462929,1.5965287585145487,2305.0,4.144593144126018,40.12342653419917,-120.13743860532482,1.499578079939528
3.0530065176361116,45.0,8.772384469606251,4.464409603780303,1103.0,4.245833936738503,38.9492334136571,-116.57130815082874,1.715966484013629
3.147272600436531,45.0,7.258450325721751,2.959015433775906,2736.0,2.3291380359476985,36.396284523543606,-117.2649662188255,1.95371304801407
1.9018446640380744,49.0,6.110465372682465,2.4961595480003993,2923.0,2.6318571731137195,33.90370090979974,-122.17552721923764,1.6967319182500595
6.909430762396094,27.0,9.60797134697428,5.173318376026652,2289.0,3.4805639924935754,40.85738803292553,-118.65228925885904,2.4738534472303617
3.4449743554819356,39.0,3.3348716875492714,1.1547474096998684,2979.0,2.4897900625274243,34.94325754195327,-116.94236596253637,2.0857987328560474
1.4983256501142632,40.0,8.951203616435333,3.525541980092935,3061.0,4.131476124810159,41.411308855392136,-117.98609222698063,1.1583586212315629
3.7745335204241135,13.0,9.983078150621807,4.926789622246296,1369.0,1.822736108141588,37.568060718065645,-118.29984317316418,1.9642627995590696
1.669725371807825,23.0,9.208594776180071,4.39870330524907,1491.0,1.6139466628805856,36.39328703422211,-116.9736965696927,1.4486691905649485
4.029097082591892,16.0,8.673056099309377,2.8598520140927586,2969.0,2.1254586202283683,39.804955553573194,-123.46058297706509,2.1692260631979594
4.851547807015927,30.0,5.620141953844272,1.6597814291102613,345.0,2.358263334614907,40.95313495163908,-117.05149150006639,1.9070147592362492
1.8033730731675999,4.0,4.6191992758360545,2.125808040228924,3071.0,1.8387797738666252,36.65106529098854,-121.40977500004243,1.5619104794979441
4.400367519619045,40.0,8.143953643497207,2.665490398837856,839.0,1.6970712880219403,36.96242189344659,-118.56721358216113,2.163266655866755
3.3414019467894502,16.0,5.132027564019979,2.7035662263974083,386.0,3.7668231405053945,37.18184486445118,-121.69810255038318,1.9315216407009326
4.100176739585896,31.0,4.232277775084794,1.2221730865966673,3150.0,1.992829697706772,41.33974602256869,-116.03123306403504,1.712038828390259
7.017426050487428,53.0,8.50568120972514,2.9386665873981648,1708.0,4.241766597198912,39.38679392787183,-119.43468613414282,2.5262685323043783
2.404413344013885,42.0,5.187805565657055,1.3822190667714922,564.0,2.603998984344288,35.604991994888074,-117.89205848576266,1.6590506323367062
1.8647591782626387,25.0,9.401092106411369,4.333824417228001,3393.0,3.5118174291640365,35.07249742876682,-116.45622058697109,1.5804027834386785
1.7423639535854254,44.0,8.884428513733877,4.596614915808455,1002.0,2.176206344306401,35.45812513911093,-115.49450507682204,1.6669426980657882
1.8077714751930922,12.0,8.933482306564786,3.9375427283732356,1773.0,2.2209683054756004,35.7402930580769,-117.04541007784127,1.7775972884248734
2.6154839447094664,26.0,8.400988082390782,4.463662592859094,2579.0,3.2241276086027257,35.45655967633901,-122.58669852619114,1.7651080389868683
3.223849000287175,37.0,9.166169966423157,2.6449092840968915,485.0,3.1819287754379584,39.097304801135365,-115.88194248893502,1.7827918071591757
3.121599090922473,48.0,8.640228245246842,2.3874694082321914,625.0,3.806187684036244,34.4854348405888,-118.12350979927768,1.867429614579361
4.110692988016425,33.0,7.217579545023101,3.619788059883946,1506.0,3.773439917082798,36.792547162517664,-118.2102272953874,2.2126460328405377
2.736010796766088,28.0,5.070759030073042,2.5691170628941213,696.0,3.512063293990983,38.81295537024811,-115.24726468185324,1.4940581801650432
5.622447338378505,9.0,9.217464352499043,4.602389253113047,1804.0,2.847391697680473,35.97230977851491,-121.6361002211741,2.382642007361257
2.381359595953127,12.0,8.884225359412344,4.350511614364301,1726.0,4.171921158841851,34.054832269964095,-121.72391762430668,1.4896447832262711
10.591847307889463,5.0,6.310155255473815,2.2632539781852197,1740.0,3.367735470663896,34.19550334419073,-119.12466123039786,3.2674246897503023
3.716690693672999,54.0,3.2735508020136863,1.031949653947868,1388.0,4.470595471387071,34.57071759858984,-116.86680086791878,1.8765858536109175
1.7707819377833884,52.0,7.469806091813394,3.9488473009574276,1255.0,3.958109453803076,40.60466571137932,-119.75121327182916,1.6518297754988742
1.59130391259052,54.0,3.3541779757360723,1.147464469491067,854.0,1.6329294337149787,39.091839797642244,-117.97803179602218,1.2841660173327774
3.4598879620037666,28.0,9.48395973293885,3.5045346577158667,3080.0,2.4617817212409534,34.04844049432998,-119.70101511988418,1.9481533426581257
2.430917133491892,35.0,9.731418796377149,4.475165061248786,1340.0,3.215627149412855,36.82408547278707,-118.20132178537379,1.6415024643251104
3.884523196895937,5.0,4.32643102129723,1.4623632087559495,3144.0,3.6644086136144614,35.86797396920006,-116.18850812516975,1.6739066064590666
3.4439491177599915,34.0,7.734725646384369,3.8344056713270085,2738.0,3.1510094932858244,38.413340948844805,-122.28547138713623,2.0615752982297257
2.6210776334144206,46.0,3.6458830319393396,1.0,343.0,3.8583912673865455,37.943850572214664,-117.39390392694315,1.657524945325543
1.7799818025510301,34.0,8.106618500011855,3.9507994395061226,1200.0,2.3479669582720337,37.589554198642574,-116.51945547628726,1.4183380717544507
1.2745286036989303,13.0,5.431013663068722,2.3383522426491634,2023.0,2.0517361536984753,36.17335514816721,-119.75244162892307,1.2054835045179857
2.17437773328333,39.0,7.767350782113117,3.2770304844537477,781.0,1.6617500513693102,34.67129806237392,-120.92928101785539,1.7405603877943532
4.171181784261864,42.0,5.610135564415245,2.1740010898587587,2336.0,3.2199412337145663,39.81019925441743,-123.87132892271818,2.0497753275087005
3.0254107641477153,45.0,4.01897256883265,1.3387747377418504,1586.0,3.565798562026486,40.978782535162566,-116.42750228782612,1.5442548533334286
1.4580947396278106,48.0,5.842769863517905,2.274129229361011,1497.0,2.4784491513580846,41.52528272847895,-120.88458273915812,1.341964717342906
2.9641504430954226,14.0,3.78871468644353,1.4586875614519415,1764.0,3.3407525545676298,33.998261250215435,-120.60556004062353,1.6368401513109168
3.2958321647587736,11.0,7.038182924838621,2.9921163603484624,865.0,1.6564716925599878,39.7892240485055,-120.80794145056129,1.8484333193859332
1.7472992006743453,42.0,3.2866607250463584,1.099296925212894,2567.0,1.797880038890411,39.675279404959184,-119.26197635728279,1.4567735483477335
2.935455252901967,38.0,6.691237757199017,1.8285725856729464,1071.0,3.605264316775495,41.55043172023751,-117.32625405441877,1.442204093228437
2.798558209051982,4.0,9.204580529668785,2.7017913810957057,1518.0,2.604209115651896,35.649774053231006,-116.66730025549515,1.6948597746016434
1.5349761617049897,53.0,8.86511289083554,4.075764280898267,2756.0,3.514002093309017,39.80852182550883,-120.27057815616999,1.3245357597755567
3.2507758150391806,33.0,9.179471897385477,2.3568082866852214,770.0,3.9951633608397543,33.96432345451512,-117.7005306670709,1.9498719187643756
3.5980508316645468,7.0,9.454341614889751,4.792716939054689,1670.0,4.057867312428351,38.865588626473766,-117.1534996224225,1.742479271142502
4.671712101831122,41.0,3.7316952151298595,1.7103075590891914,3432.0,2.016502936393353,36.482206504443525,-121.17928534906487,2.324816643841385
4.603887365244383,8.0,3.901230420129991,1.8742523791051262,2513.0,2.9588567170540396,40.03573023615354,-123.08209603939761,1.9714413089110485
